,유적지명,시도명,시군구명,경도,위도
1372,하양역화물헛간,경상북도,경산시,128.8183899,35.91011713
1373,장흥석대들전적,전라남도,장흥군,126.89537,34.66905996
1374,송석정,전라남도,화순군,126.989461,34.93595507
1375,독진대아문,부산광역시,동래구,129.0860639,35.20318129
1376,신산환해장성,제주특별자치도,서귀포시,126.8932318,33.38818052
1377,강릉대공산성,강원도,강릉시,128.7692109,37.73667213
1378,남목마성,울산광역시,동구,129.4360683,35.54056444
1379,범종각,충청남도,예산군,126.6222991,36.66290922
1380,고석정,강원도,철원군,127.2884404,38.18566121
1381,만세운동유적지,인천광역시,계양구,126.7353207,37.57917462
1382,삼성산성지,서울특별시,관악구,126.9294935,37.45539223
1383,용강동원지유적,경상북도,경주시,129.2222442,35.86668353
1384,지석묘군,경기도,파주시,126.7795339,37.81381763
1385,각황전,전라남도,구례군,127.4972178,35.2572545
1386,정읍전봉준유적,전라북도,정읍시,126.814529,35.67100941
1387,옥산서원,경상북도,경주시,129.163872,36.01041526
1388,삼강주막,경상북도,예천군,128.2981252,36.56334113
1389,화랑무예태권도성지,충청북도,진천군,127.3815991,36.83750276
1390,숭선사지,충청북도,충주시,127.6965652,37.02133442
1391,진천동입석,대구광역시,달서구,128.5218621,35.80995738
1392,경주남산입곡석불두,경상북도,경주시,129.2092328,35.79339144
1393,이태조행궁지,경기도,동두천시,127.0820745,37.94422034
1394,괴미소,경기도,연천군,127.0266939,38.12226742
1395,유물산포지,경기도,연천군,127.0139354,38.01913647
1396,지장사지,경기도,연천군,127.1734346,38.11085768
1397,운담영당,경기도,포천시,127.3301274,37.97049702
1398,환성정,대구광역시,북구,128.592757,35.92485597
1399,용두동지석묘,광주광역시,서구,126.8261919,35.09914987
