,사업장명,시도명,시군구명,위경도
2437,(주)이마트강릉점,강원도,강릉시,"[37.76768801466606, 128.92178981630494]"
2438,(사)횡성시장조합,강원도,횡성군,"[37.486825414119984, 127.98637077320905]"
2439,사단법인 춘천남부시장조합,강원도,춘천시,"[37.867794701591144, 127.7248067771438]"
2440,롯데슈퍼 춘천점,강원도,춘천시,"[37.85760309209457, 127.72780097742854]"
2441,LG마트춘천점,강원도,춘천시,"[37.8665915, 127.759197]"
2442,(주)이마트 춘천점,강원도,춘천시,"[37.86106261353187, 127.71753443786744]"
2443,(주)메가마트 엠 춘천점,강원도,춘천시,"[37.875807856958616, 127.72781462157107]"
2444,(유) 에브라임이노베이션 울산지점,울산광역시,중구,"[35.55038784598084, 129.31963980054235]"
2445,홈플러스(주) 울산점,울산광역시,중구,"[35.561654983130424, 129.33379910203928]"
2446,뉴코아아울렛 울산성남점,울산광역시,중구,"[35.55163598983789, 129.3205820869702]"
2447,(주)우남산업 센트럴프라자,울산광역시,중구,"[35.55206012543693, 129.32260850826685]"
2448,(주)지에스리테일 GS더프레시 울산태화점,울산광역시,중구,"[35.55161151452393, 129.3078705859554]"
2449,이마트 세종점,세종특별자치시,가람동,"[36.468376575333544, 127.25020744080734]"
2450,코스트코 홀세일 세종점,세종특별자치시,대평동,"[36.464730278035915, 127.26840721331689]"
2451,KT&G Mall 세종A관,세종특별자치시,어진동,"[36.49836928746243, 127.25805672898653]"
2452,(주)지에스리테일 진천점,충청북도,진천군,"[36.85099065558118, 127.4428685634915]"
2453,홈플러스(주) 조치원점,세종특별자치시,조치원읍,"[36.58355230341823, 127.29682896648094]"
2454,홈플러스(주) 세종점,세종특별자치시,어진동,"[36.50455697971192, 127.25805588980731]"
2455,롯데몰 김포공항,서울특별시,강서구,"[37.56231090516651, 126.8022095215971]"
2456,(주)에브리데이리테일 창동점,서울특별시,도봉구,"[37.64073314511646, 127.0343038046699]"
2457,롯데슈퍼 쌍문점,서울특별시,도봉구,"[37.65643928108862, 127.03454949322618]"
2458,롯데슈퍼 창동점,서울특별시,도봉구,"[37.643718569759145, 127.03634468493607]"
2459,홈플러스(주)방학점,서울특별시,도봉구,"[37.66209260540676, 127.04295414250377]"
2460,삼익쇼핑,서울특별시,도봉구,"[37.637331325633696, 127.03649221545342]"
2461,(주) 이마트 창동점,서울특별시,도봉구,"[37.64927229901406, 127.04653973055981]"
2462,(주)에브리데이리테일 창동점,서울특별시,도봉구,"[37.64073314511646, 127.0343038046699]"
2463,롯데슈퍼 방학점,서울특별시,도봉구,"[37.6586826838641, 127.02636252210829]"
2464,파크프라자 상가,서울특별시,강동구,"[37.524175081504666, 127.13392265678222]"
2465,(주)이마트천호점,서울특별시,강동구,"[37.535893744039136, 127.12475148205132]"
2466,천호신시장,서울특별시,강동구,"[37.53884816778288, 127.12732272434833]"
2467,이천일아울렛 천호점,서울특별시,강동구,"[37.538519874299254, 127.12509033501838]"
2468,이안강동주상복합상가,서울특별시,강동구,"[37.53278639583353, 127.12715318178645]"
2469,강동한신휴플러스,서울특별시,강동구,"[37.533303095289696, 127.13668449043779]"
2470,홈플러스 강동점,서울특별시,강동구,"[37.54296687066902, 127.14145856807589]"
2471,동서울오네뜨상가,서울특별시,강동구,"[37.539861262415776, 127.14285035233895]"
2472,(주)지에스리테일 명일점,서울특별시,강동구,"[37.54862788786286, 127.1434472756976]"
2473,현대백화점 천호점,서울특별시,강동구,"[37.53627526625619, 127.12366587251108]"
2474,(주)이마트명일점,서울특별시,강동구,"[37.551921859847425, 127.15505008190546]"
2475,롯데슈퍼 마포점,서울특별시,마포구,"[37.54320659208682, 126.93189563661059]"
2476,홈플러스익스프레스 연남점,서울특별시,마포구,"[37.56175014806952, 126.91963569118349]"
2477,롯데프리미엄푸드마켓 공덕점,서울특별시,마포구,"[37.5421815857101, 126.94980944792817]"
2478,스타피카소 아울렛,서울특별시,마포구,"[37.5544425033061, 126.92397264439691]"
2479,마포시장,서울특별시,마포구,"[37.542447405677095, 126.95252708540399]"
2480,롯데슈퍼 대흥점,서울특별시,마포구,"[37.542648683919666, 126.93944856916926]"
2481,(주)이마트 마포점,서울특별시,마포구,"[37.5396942407218, 126.95257794682696]"
2482,(주)이마트 마포점,서울특별시,마포구,"[37.5396942407218, 126.95257794682696]"
2483,홈플러스 합정점,서울특별시,마포구,"[37.54818527692117, 126.91299672742902]"
2484,동진시장,서울특별시,마포구,"[37.55963518526719, 126.92594207712754]"
2485,홈플러스(주)월드컵점,서울특별시,마포구,"[inf, inf]"
2486,공덕시장,서울특별시,마포구,"[37.54206418740295, 126.95258974074534]"
2487,합정시장,서울특별시,마포구,"[37.54547138024196, 126.9123860114625]"
2488,홈플러스익스프레스 용강점,서울특별시,마포구,"[37.5411343, 126.941141]"
2489,정도진흥기업(주),서울특별시,마포구,"[37.552371891234735, 126.93519505295308]"
2490,성산시장,서울특별시,마포구,"[37.558973, 126.900156]"
2491,영진시장,서울특별시,마포구,"[37.550718670100856, 126.91189310896007]"
2492,신수시장,서울특별시,마포구,"[37.54268087179379, 126.93478631755185]"
2493,성산프라자(마포영화블렌하임),서울특별시,마포구,"[37.55574033870494, 126.90551719426574]"
2494,YZ Park 홍대점,서울특별시,마포구,"[37.554565605804804, 126.9241384366442]"
2495,홈플러스익스프레스 도화점,서울특별시,마포구,"[37.535034680602884, 126.95100044501858]"
2496,서교시장,서울특별시,마포구,"[37.55077257532458, 126.92088780811298]"
2497,마포농수산물시장,서울특별시,마포구,"[37.56233709712871, 126.89735365402441]"
2498,마포종합시장(서강한화오벨리스크),서울특별시,마포구,"[37.54384403791425, 126.9310364813386]"
2499,개봉프라자,서울특별시,구로구,"[37.5019418, 126.851106]"
2500,라이프공구종합상가,서울특별시,구로구,"[37.5060964, 126.875086]"
2501,고척시장,서울특별시,구로구,"[37.5037851, 126.862819]"
2502,배영설비(주),서울특별시,구로구,"[37.4895892, 126.892267]"
2503,개봉중앙시장,서울특별시,구로구,"[37.4917642, 126.854055]"
2504,개봉제일시장,서울특별시,구로구,"[37.4859609, 126.853377]"
2505,고척산업용품상가,서울특별시,구로구,"[37.497059044427, 126.85999601796165]"
2506,사모아종합상가,서울특별시,구로구,"[37.49312493018205, 126.87620200831913]"
2507,서울구로기계공구상가,서울특별시,구로구,"[37.5040572, 126.880891]"
2508,공구상가일번지,서울특별시,구로구,"[37.5005765, 126.878058]"
2509,일이삼전자타운,서울특별시,구로구,"[37.49470658610491, 126.86234234224126]"
2510,삼익쇼핑센타,서울특별시,구로구,"[37.492267066315826, 126.84186887304799]"
2511,중앙유통단지,서울특별시,구로구,"[37.498154435726875, 126.8738009490749]"
2512,홈플러스(주) 신도림점,서울특별시,구로구,"[37.50667115618307, 126.88695838346648]"
2513,서울구로기계공구상가,서울특별시,구로구,"[37.50144630297997, 126.87874029785381]"
2514,라이프공구상가,서울특별시,구로구,"[37.50348555564875, 126.87455480359927]"
2515,고척산업용품상가,서울특별시,구로구,"[37.497059044427, 126.85999601796165]"
2516,개봉프라자,서울특별시,구로구,"[37.499266419781286, 126.85037960690654]"
2517,고척스카이프라자,서울특별시,구로구,"[37.50105090899425, 126.86201597550001]"
2518,개봉제일시장,서울특별시,구로구,"[37.48321952667889, 126.85265787717293]"
2519,(주) 이마트 신도림점,서울특별시,구로구,"[37.50422415581003, 126.88953378449959]"
2520,나인스에비뉴,서울특별시,구로구,"[37.49714689282092, 126.883327629581]"
2521,이천일 아울렛 구로점,서울특별시,구로구,"[37.49535126665606, 126.86187912947277]"
2522,사모아종합상가,서울특별시,구로구,"[37.49312493018205, 126.87620200831913]"
2523,신도림 테크노마트,서울특별시,구로구,"[37.50422415581003, 126.88953378449959]"
2524,(주)이마트 구로점,서울특별시,구로구,"[37.48159890612336, 126.897136064366]"
2525,홈플러스 익스프레스 개봉점,서울특별시,구로구,"[37.49494114536575, 126.85478516434002]"
2526,홈플러스 익스프레스 서울구로점,서울특별시,구로구,"[37.49313141058791, 126.87193770530608]"
2527,구로시장,서울특별시,구로구,"[37.4884834, 126.885405]"
2528,오류시장,서울특별시,구로구,"[37.4966704, 126.843766]"
2529,주식회사 현대백화점 디큐브시티,서울특별시,구로구,"[37.50583510873484, 126.88811226250436]"
2530,(주)이마트에브리데이 개봉동점,서울특별시,구로구,"[37.4889297742809, 126.85311609276913]"
2531,홈플러스 익스프레스 서울오류점,서울특별시,구로구,"[37.48875355319255, 126.83894132958066]"
2532,동국종합상가,서울특별시,구로구,"[37.49588972692469, 126.8611200351818]"
2533,공구상가일번지,서울특별시,구로구,"[37.49786924352018, 126.87712208046672]"
2534,일이삼전자타운,서울특별시,구로구,"[37.49470658610491, 126.86234234224126]"
2535,롯데쇼핑㈜롯데슈퍼길동점,서울특별시,강동구,"[37.535779993135435, 127.13558203391514]"
2536,(주)이마트에브리데이 암사동점,서울특별시,강동구,"[37.552220386977304, 127.13546399286598]"
2537,주양쇼핑,서울특별시,강동구,"[37.54976924888563, 127.15270344753031]"
2538,(주)지에스리테일 암사캐슬점,서울특별시,강동구,"[37.55256003748693, 127.13959344668798]"
2539,홈플러스(주) 익스프레스 암사점,서울특별시,강동구,"[37.54962499394214, 127.13430642681168]"
2540,홈플러스(주) 익스프레스 성내점,서울특별시,강동구,"[37.52846455398779, 127.12654439488432]"
2541,(주)이마트에브리데이 명일동점,서울특별시,강동구,"[37.55054383149506, 127.14766671475093]"
2542,홈플러스(주)익스프레스 길동점,서울특별시,강동구,"[37.53561493459187, 127.13972495492094]"
2543,(주)농협유통 하나로마트 성내점,서울특별시,강동구,"[37.52605516193682, 127.11954192303959]"
2544,신사상가,서울특별시,강남구,"[37.52953519130551, 127.02760857777854]"
2545,갤러리아백화점(동관),서울특별시,강남구,"[37.52533009215624, 127.04077989148387]"
2546,청담삼익시장,서울특별시,강남구,"[37.51955437063508, 127.05694595747875]"
2547,그랑프리,서울특별시,강남구,"[37.488088289167244, 127.05645047723169]"
2548,청실종합상가,서울특별시,강남구,"[37.490397631249685, 127.05828614141159]"
2549,대치종합상가,서울특별시,강남구,"[37.49825294489519, 127.06285555247668]"
2550,대치1단지상가,서울특별시,강남구,"[37.49143382197404, 127.07442467405959]"
2551,대치2단지상가,서울특별시,강남구,"[37.49143382197404, 127.07442467405959]"
2552,홈플러스스토어즈(주) 계산점,인천광역시,계양구,"[37.53675567141979, 126.7354294552476]"
2553,롯데쇼핑(주) 롯데마트 계양점,인천광역시,계양구,"[37.53811569216522, 126.73523381307457]"
2554,홈플러스(주) 작전점,인천광역시,계양구,"[37.52342800120776, 126.72049090129697]"
2555,(주)이마트 계양점,인천광역시,계양구,"[37.52830010188988, 126.73611834600139]"
2556,홈플러스(주) 계산점,인천광역시,계양구,"[37.53675567141979, 126.7354294552476]"
2557,작전현대백화점,인천광역시,계양구,"[37.5277894, 126.721384]"
2558,작전종합시장,인천광역시,계양구,"[37.5361347, 126.726105]"
2559,(주)이마트에브리데이 작전점,인천광역시,계양구,"[37.52481272914324, 126.73419179482572]"
2560,이마트에브리데이 남가좌점,서울특별시,서대문구,"[37.56880010484408, 126.9149058051576]"
2561,(주)서원유통 탑마트 사천점,경상남도,사천시,"[35.07662199770386, 128.08611413489888]"
2562,GS THE FRESH 부산대연점,부산광역시,남구,"[35.13368922513225, 129.1013802704115]"
2563,GS THE FRESH 광진구의점,서울특별시,광진구,"[37.53985374990636, 127.08373771406909]"
2564,GS THE FRESH 울산야음점,울산광역시,남구,"[35.519382497784825, 129.3159477833649]"
2565,김천농협 로컬푸드복합문화센터,경상북도,김천시,"[36.12320203520789, 128.09230425223893]"
2566,GS THE FRESH 월성삼정점,대구광역시,달서구,"[35.8274731712412, 128.5235005828106]"
2567,GS THE FRESH 용산이촌점,서울특별시,용산구,"[37.51819958174612, 126.96856973301489]"
2568,무등시장(합자),광주광역시,남구,"[35.13341250857588, 126.8936901055637]"
2569,(주)무진시장,광주광역시,남구,"[35.1327422, 126.904665]"
2570,주식회사 서원유통 탑마트 기장점,부산광역시,기장군,"[35.234309178450225, 129.21638318805964]"
2571,주식회사 서원유통 탑마트 기장서부점,부산광역시,기장군,"[35.2428884343846, 129.20913618475973]"
2572,기장시장번영회,부산광역시,기장군,"[35.240754928535374, 129.2143313155128]"
2573,(주)메가마트 기장점,부산광역시,기장군,"[35.251903126155284, 129.22126308319204]"
2574,홈플러스 부산정관점,부산광역시,기장군,"[35.32029918148181, 129.17548851675107]"
2575,신세계사이먼,부산광역시,기장군,"[35.3261785, 129.244073]"
2576,롯데몰 동부산점,부산광역시,기장군,"[35.18944578970254, 129.21193499664867]"
2577,힐탑 프리미엄 아울렛,부산광역시,기장군,"[35.31839193415193, 129.2347679128802]"
2578,판타지오스퀘어,부산광역시,기장군,"[35.1879332, 129.212583]"
2579,탑스퀘어,부산광역시,기장군,"[35.31863706611956, 129.17752160152193]"
2580,뉴코아 아울렛 괴정점,부산광역시,사하구,"[35.09611031348075, 128.99315510959826]"
2581,수협다대회센터,부산광역시,사하구,"[35.053412394745905, 128.97116103777452]"
2582,세정아울렛부산점,부산광역시,사하구,"[35.08096042868229, 128.9770425729175]"
2583,아트몰링 부산점,부산광역시,사하구,"[35.10390250786773, 128.96550309180748]"
2584,동래시장,부산광역시,동래구,"[35.201024390635375, 129.08506388697631]"
2585,온천시장,부산광역시,동래구,"[35.2139055, 129.068183]"
2586,금정시장,부산광역시,동래구,"[35.20047415679482, 129.07292154588103]"
2587,금강시장,부산광역시,동래구,"[35.19883923906053, 129.06768848949247]"
2588,안락시장,부산광역시,동래구,"[35.19285432706386, 129.10239321450604]"
2589,(사)금성상가시장번영회,부산광역시,동래구,"[35.2081321, 129.071704]"
2590,신정시장,부산광역시,동래구,"[35.194030745393505, 129.06861115950832]"
2591,보림프라자,부산광역시,동래구,"[35.191840284108764, 129.09399826753364]"
