,체험지명,시도명,시군구명,경도,위도
20131,현갤러리공방,전북,전주시,127.1167481,35.86466069
20132,오늘공방,전북,전주시,127.1177532,35.86374493
20133,쿡클,전북,전주시,127.1141302,35.86666669
20134,금홍공예 전주송천점,전북,전주시,127.1162223,35.87154677
20135,오칠구칠,전북,전주시,127.0895759,35.86734812
20136,퀼트스토리,전북,전주시,127.1279015,35.86499181
20137,예랑갤러리,전북,전주시,127.0788102,35.84166268
20138,덕모문금송민화,전북,전주시,127.0820456,35.87167591
20139,사계절털실뜨게방,전북,전주시,127.0817455,35.87270805
20140,누리아트,전북,전주시,127.0783103,35.8701625
20141,곽스아트컴퍼니&갤러리,전북,전주시,127.1701437,35.82819522
20142,아트앤아트,전북,전주시,127.1726972,35.82782747
20143,자연향기,전북,전주시,127.174038,35.82710092
20144,모로 아중점,전북,전주시,127.1634399,35.83383378
20145,물푸레한지공방,전북,전주시,127.1317066,35.8647714
20146,손수지은,전북,완주군,127.1561946,35.88222634
20147,전주종이문화원,전북,전주시,127.1354799,35.8764258
20148,노스텔지어가죽공방,전북,전주시,127.1294391,35.86885113
20149,우드랜드가구공방,전북,전주시,127.157197,35.85818323
20150,보틀리에 전주점,전북,전주시,127.1512187,35.86116233
20151,무문공방,전북,전주시,127.1549548,35.84266292
20152,킴스가구공방,전북,완주군,127.1629954,35.89138842
20153,소나무공방,전북,전주시,127.1222276,35.86749148
20154,열린공방,전북,완주군,127.160072,35.90599437
20155,홍익가구공예사,전북,완주군,127.1598846,35.90641821
20156,현대미술원,전북,완주군,127.123222,35.90970591
20157,작은세상큰나무공방,전북,완주군,127.0983545,35.89812529
20158,현공방,전북,전주시,127.0786564,35.87301744
20159,날맹이스튜디오,전북,전주시,127.0747882,35.89154784
20160,뜨개사랑방,전북,전주시,127.0768987,35.87264456
20161,찐자매공방,전북,전주시,127.1133875,35.86524431
20162,허브와 비누공방,전북,전주시,127.1157349,35.86455752
20163,하얀나무,NaN,NaN,127.0719854,35.87492146
20164,복 공방,전북,전주시,127.0719716,35.86821976
20165,마미공방,전북,완주군,127.0648957,35.908306
20166,바늘생활,전북,완주군,127.073676,35.91050358
20167,별빛공방,전북,완주군,127.0537488,35.83936928
20168,비펌,전북,완주군,127.0552544,35.83979399
20169,이윰스튜디오,전북,전주시,127.0594289,35.84486428
20170,경아트가죽공방,NaN,NaN,127.0630375,35.84214245
20171,어센드스튜디오,전북,전주시,127.0592849,35.8388052
20172,바론라탄,전북,전주시,127.0591809,35.83883319
20173,온고,전북,전주시,127.0589939,35.83749581
20174,모로공방,전북,전주시,127.0612915,35.83729638
20175,아이공방 혁신점,전북,전주시,127.0608759,35.83802481
20176,제이공방,전북,전주시,127.0604571,35.83744642
20177,달님의보자기,전북,완주군,127.0540597,35.83422116
20178,다온공방카페,전북,전주시,127.0602336,35.83464001
20179,나목건축공방,전북,김제시,126.9873458,35.87816164
20180,위클리 스튜디오,전북,군산시,126.7186243,35.96221789
20181,김수연원목공방갤러리,전북,군산시,126.6901282,35.94675458
20182,영탁스목공방,전북,군산시,126.6886488,35.95797115
20183,황실십자수,전북,군산시,126.7037886,35.96423881
20184,나무내음,전북,군산시,126.8878141,35.95220135
20185,오늘도꼼지락,전북,군산시,126.7194344,35.9688673
20186,캔들스,전북,군산시,126.7105961,35.95673731
20187,드림공방,전북,군산시,126.7132347,35.95694822
20188,다모아민속품,전북,군산시,126.8137749,35.94499673
20189,땀손도예공방,전북,군산시,126.7133967,35.95844016
20190,퀼트캔디,전북,군산시,126.7046616,35.95783858
20191,흙놀이공방마음,전북,군산시,126.7089569,35.95637465
20192,누리공방,전북,군산시,126.7032284,35.96346597
20193,얀스토리,전북,군산시,126.7134602,35.95804557
20194,이화뮤지엄아트,전북,군산시,126.7211784,35.9704287
20195,다옴공방,전북,군산시,126.7132216,35.95688691
20196,삼옥당,전북,군산시,126.7141604,35.97474893
20197,느루,전북,군산시,126.7035985,35.97742881
20198,공방 208호,전북,군산시,126.7116307,35.98315499
20199,작업실쟁이,전북,군산시,126.7055335,35.97678468
20200,하루소품목공방,전북,군산시,126.7059946,35.97352966
20201,까사 디라고,전북,군산시,126.7094111,35.97642283
20202,새벽공방,전북,군산시,126.7149364,35.9800266
20203,공예공작소,전북,군산시,126.715446,35.97675002
20204,다모아수예점,전북,군산시,126.7167838,35.97966687
20205,뚜닥뚜닥공작소,전북,군산시,126.7060377,35.97357663
20206,소소한행복,전북,군산시,126.7131216,35.97932292
20207,지향갤러리,전북,군산시,126.7154413,35.97405442
20208,예다움,전북,군산시,126.7157814,35.97628578
20209,산수화랑,전북,군산시,126.7131194,35.97378573
20210,고색한지공방,전북,군산시,126.7154693,35.97551809
20211,안젤라뜨개교실,전북,군산시,126.7139205,35.97086043
20212,잔클라센,전북,군산시,126.7059659,35.97081417
20213,빛을담다 LED플라워,전북,군산시,126.6974978,35.97198455
20214,대바늘과코바늘,전북,군산시,126.6997114,35.97180626
20215,클로버공방,전북,군산시,126.6991208,35.97113787
20216,도아7.8갤러리,전북,군산시,126.7054822,35.96820391
20217,프로방스의예쁜집,전북,군산시,126.711905,35.97022114
20218,감성노리터,전북,군산시,126.6949084,35.97012235
20219,핸드메이드 리예,전북,군산시,126.7112737,35.96853612
20220,신갤러리,전북,군산시,126.696087,35.97008659
20221,아름다운공예,전북,군산시,126.7028692,35.96433748
20222,아트화랑,전북,군산시,126.6950716,35.97033005
20223,핸드메이드,전북,군산시,126.6949093,35.97017913
20224,미미네작업실,전북,군산시,126.709041,35.96486811
20225,블링블링체험카페,전북,군산시,126.703331,35.96417189
20226,솜씨방,전북,군산시,126.7268788,35.97569601
20227,누리채운공방,전북,군산시,126.7247454,35.96805948
20228,그라찌아,전북,군산시,126.710092,35.96485262
20229,레더앤아트,전북,군산시,126.7102102,35.96223392
20230,메이커프렌즈,전북,군산시,126.7396819,35.96375967
20231,군산목공방,전북,군산시,126.7399378,35.96348264
20232,링가링,전북,군산시,126.7343536,35.9658713
20233,감성작업실,전북,군산시,126.718806,35.96224166
20234,곰곰라탄,전북,군산시,126.7189707,35.96143463
20235,웜센트,전북,군산시,126.7174526,35.96003235
20236,구불길공방,전북,군산시,126.7722542,35.93983853
20237,군산한지공방,전북,군산시,126.7301095,35.9386084
20238,사나래가죽작업실,전북,군산시,126.707994,35.95899581
20239,아름다운집,전북,군산시,126.7780032,35.93690044
20240,구스퍼니,전북,군산시,126.7085473,35.9592468
20241,담쟁이미술,전북,군산시,126.7059105,35.9576578
20242,스윗마마,전북,군산시,126.7087042,35.95756457
20243,고색한지공방,전북,군산시,126.7048203,35.95689177
20244,달앤썸,전북,군산시,126.7063557,35.9595623
20245,세라믹스토리,전북,군산시,126.7037708,35.96425319
20246,하나네리본핀,전북,군산시,126.7032215,35.96410403
20247,리랑민화실,전북,군산시,126.70311,35.95718857
20248,손오공방,전북,군산시,126.6970383,35.96310443
20249,공예스토리,전북,군산시,126.679189,35.96451534
20250,솝앤버블스 Soap&Bubber's,전북,군산시,126.679189,35.96451534
20251,송원액자,전북,군산시,126.6759153,35.95530943
20252,성실정밀,전북,군산시,126.6748951,35.9618929
20253,축영테크,전북,군산시,126.6546771,35.94613691
20254,루나아트,전북,군산시,126.8102633,35.9465657
20255,휴먼레이져,전북,김제시,126.8169289,35.85953813
20256,공방 사적인시간,전북,김제시,126.8161834,35.84960697
20257,정우테크,전북,익산시,126.9156787,35.94499261
20258,제이(J)공방,전북,익산시,126.9363108,35.95524252
20259,팬지퀄트&카페,전북,익산시,126.9448456,36.00521311
20260,나무데이인테리어,전북,익산시,126.9392393,35.9422923
20261,공방초우,전북,익산시,126.9452337,36.00044847
20262,자매뜨개방,전북,익산시,126.9470548,35.94915986
20263,퀼트스토리,전북,익산시,126.9422883,35.94360692
20264,보석십자수수재샵 익산모현지점,전북,익산시,126.9445517,35.94653071
20265,이리석공예,NaN,NaN,126.9511052,36.00250762
20266,동진공예,전북,익산시,126.9494264,35.99829636
20267,쉐리온,전북,익산시,126.9495939,35.94425099
20268,송원액자,전북,익산시,126.9543047,35.9549452
20269,아담한공방,전북,익산시,126.9437584,35.94611577
20270,예쁜냄새,전북,익산시,126.9463007,35.94972911
20271,더함 캘리그라피연구소,전북,익산시,126.9468201,35.948756
20272,가시버시십자수,전북,익산시,126.9465942,35.94835936
20273,현경앤퀼트,전북,익산시,126.951978,35.95308774
20274,미예사뜨개방,전북,익산시,126.9477599,35.94217735
20275,유니블라썸,전북,익산시,126.9499232,35.94917551
20276,핸디맨액자,전북,익산시,126.9445053,35.93519576
20277,행복공작소,전북,익산시,126.9496715,35.94584712
20278,정병윤수채화실,전북,익산시,126.9536541,35.95106241
20279,수현문화,전북,익산시,126.9579666,35.96424373
20280,달콤이떡공방,전북,익산시,126.9356244,35.95545936
20281,난장한판&백화공방,전북,익산시,126.9536118,35.96464949
20282,탄탄면공방 익산원광대점,전북,익산시,126.9580074,35.96244127
20283,미성화방필방,전북,익산시,126.952135,35.94274155
20284,원공방,전북,익산시,126.9480778,35.93896906
20285,토란,전북,익산시,126.9481133,35.93901594
20286,박당표구사,전북,익산시,126.9518506,35.94215563
20287,혜윰,전북,익산시,126.9482672,35.93914939
20288,행복나무,전북,익산시,126.947802,35.93870398
20289,모꼬지,전북,익산시,126.9477799,35.9387256
20290,달달한나무,전북,익산시,126.9478771,35.93909515
20291,협동조합장,전북,익산시,126.9482096,35.93916199
20292,리키나&모모공방,전북,익산시,126.9475254,35.93810273
20293,빈들마미,전북,익산시,126.9487327,35.93903423
20294,다올아트,전북,익산시,126.9476482,35.93832088
20295,중앙표구사,전북,익산시,126.9539298,35.94584072
20296,칠성수예점,NaN,NaN,126.9502783,35.94148266
20297,프린세스,전북,익산시,126.9518719,35.94174106
20298,이화화실,전북,익산시,126.9615012,35.95869328
20299,오늘의 보자기,전북,익산시,126.9545474,35.94924224
20300,갤러리아,전북,익산시,126.957679,35.9380824
20301,달콤상콤까망이네,전북,익산시,126.9508555,35.9329319
20302,서동민속방,전북,익산시,126.9532859,35.94566203
20303,화실그리고봄,전북,익산시,126.9505372,35.92442402
20304,자수언니,전북,익산시,126.9600783,35.96015463
20305,도자기스토리공방,전북,익산시,126.9571841,35.94737223
20306,유어데이,전북,익산시,126.9589967,35.9616341
20307,퀼트앤쏘잉,전북,익산시,126.963303,35.96012141
20308,지승공예,전북,익산시,126.9625985,35.96144601
20309,기분좋은무엇,전북,익산시,126.9580392,35.95684278
20310,소소한,전북,익산시,126.9648467,35.95882949
20311,예원전통그림연구소,전북,익산시,126.9628676,35.95961929
20312,라온공방,전북,익산시,126.962869,35.95659022
20313,향기별공방,전북,익산시,126.9601611,35.95643253
20314,한올뜨개방,전북,익산시,126.9727819,35.96393798
20315,한올뜨개방,전북,익산시,126.9721793,35.96261843
20316,온슬로우,전북,익산시,126.9784737,35.95459148
20317,지원퀼트공방,전북,익산시,126.9770255,35.95293202
20318,요술바늘,전북,익산시,126.9705902,35.95517561
20319,영재기업,전북,김제시,126.8622679,35.85069786
20320,백제기공,전북,익산시,126.9467353,35.92973253
20321,상문당표구사,전북,익산시,126.9504088,35.93839325
20322,와일드캣,전북,익산시,126.9503733,35.9384365
20323,가죽의전당 본점,전북,익산시,126.9916862,35.95777089
20324,은주퀼트공방,전북,익산시,126.959939,35.93088945
20325,남부정공,전북,익산시,126.9771574,35.92191216
20326,남부정공,전북,익산시,126.9797954,35.93561335
20327,한도예학원,전북,익산시,126.9831952,35.95731397
20328,다라솔 도자기 작업실,전북,익산시,127.0529616,35.99197497
20329,센트오브더데이,전북,익산시,126.9802497,35.95361484
20330,예당,전북,익산시,126.968338,35.94618696
20331,로뎀나무,전북,익산시,126.9732712,35.95274198
20332,변씨공방,전북,익산시,126.9600375,35.92883735
20333,짱공방,전북,익산시,127.0556004,35.92312355
20334,라마뜨,전북,익산시,126.990565,35.96194175
20335,리자인,전북,익산시,127.0310078,35.92272505
20336,백제석공장,전북,익산시,127.0368696,36.00707216
20337,다신액자갤러리,전북,익산시,126.9567905,35.93341725
20338,제일미화사,전북,익산시,126.9537681,35.93982937
20339,꼬마목공방,전북,익산시,126.9511369,35.94208144
20340,고사랑,전북,익산시,126.9564286,35.94066672
20341,백제갤러리,NaN,NaN,126.9515424,35.93862894
20342,시온공방,전북,익산시,126.953573,35.94560716
20343,이리민속,전북,익산시,126.9532327,35.94568364
20344,티다른상점,전북,익산시,126.9566433,35.9452379
20345,우리들의이야기,전북,익산시,126.9573558,35.94134749
20346,대신당표구화랑,전북,익산시,126.9567905,35.93341725
20347,천일함석가공사,전북,익산시,126.953853,35.93103327
20348,지리산공예사,전북,익산시,126.9533782,35.93194515
20349,서동민속품,전북,익산시,126.9556632,35.9320091
20350,고미당,전북,익산시,126.9571191,35.93242059
20351,에바다공방,전북,익산시,126.9600222,35.93512352
20352,한그루공방,전북,익산시,126.9481924,35.93834545
20353,행운공방,전북,익산시,126.9481641,35.9391827
20354,유나스토리,전북,익산시,126.9613625,35.93180919
20355,민속문화,전북,익산시,126.9600077,35.93080746
20356,몽화,전북,익산시,126.9616779,35.93256543
20357,흙조각연구소,전북,익산시,126.9607342,35.93159179
20358,또바기공방,전북,익산시,126.9588073,35.92713719
20359,동원서각그림각공방,전북,익산시,126.9682613,35.92458143
